,tag,movieId,score,tag_lowercase_dups
16920,dj,1323668,16.0,
16921,DJ Pooh,8217,1.0,
16922,DJ Qualls,39634,-1.0,
16923,DJ Shadow,7932,-4.0,
16924,django,1375969,12.0,
16925,djibouti,5794,1.0,
16926,Djibril Diop Mambéty,103188,1.0,
16927,djimon hounsou,49530,1.0,Djimon Hounsou;
16928,djinn,933424,9.0,Djinn;
16929,djiwani,103228,0.0,
16930,djwrecommended seewithoutkate,8785,-14.0,
16931,dlinquent,2731,-5.0,
16932,Dmitri Shostakovich,25759,1.0,
16933,Dmitri Vasilyev,7756,1.0,
16934,Dmitry Vasyukov,84156,0.0,
16935,Dmt,179103,1.0,dmt;
16936,dmz,164413,1.0,DMZ;
16937,DNA,722690,7.0,dna;
16938,dna curse,1653,-1.0,
16939,DNA test,146682,1.0,
16940,dna testing,359660,4.0,
16941,do kina,113890,-12.0,
16942,do kupienia,52975,1.0,Do kupienia;
16943,Do not confuse with The Maltese Falcon,124073,1.0,
16944,Do not confuse with Vertigo,122431,1.0,
16945,do NOT like hugh grant,357,1.0,
16946,do not watch,133749,1.0,
16947,do over,373393,3.0,
16948,Do People Really Have 2 Pay 10 Bucks To See How Cruel We Are To Each Other? Try Getting Married!,52568,-37.0,
16949,Do zassania,2125311,-72.0,do zassania;
16950,do zassania HD,132874,1.0,Do zassania HD;
16951,dobby,5816,4.0,
16952,doberman,687029,7.0,
16953,doc,42179,1.0,Doc;
16954,doc actor,147144,1.0,
16955,Doc Holliday,553,5.0,doc holliday;
16956,Doc Ock,8636,-2.0,
16957,Doc Savage inspired,3070,0.0,
16958,dock,202056,4.0,
16959,docker,65660,1.0,
16960,docks,232276,2.0,
16961,dockworker,7229,0.0,
16962,Doctor,232265,4.0,doctor;
16963,Doctor Manhattan,60684,-1.0,
16964,Doctor Manhatten,60684,-1.0,
16965,doctor nurse relationship,164292,1.0,
16966,doctor patient relationship,745318,10.0,
16967,doctor who,181217,1.0,Doctor Who;
16968,doctor-patient relationship,116313,-1.0,
16969,Doctors,106100,0.0,doctors;
16970,DOCTORS AND PATIENTS,462365,-9.0,
16971,doctors without borders,47084,1.0,
16972,doctrine,57690,1.0,
16973,Docu-drama,7225,1.0,
16974,docu-fiction,227402,2.0,
16975,DocuDrama,87911,1.0,docudrama;
16976,docufiction,263864,1.0,
16977,documenatary,34072,-5.0,
16978,DOCUMENTAL,107130,0.0,
16979,documentaries,130351,1.0,
16980,Documentary,10512934,112.0,DOCUMENTARY;documentary;
16981,documentary critique,324166,4.0,
16982,documentary filmmaker,127315,2.0,
16983,documentary filmmaking,1066856,13.0,
16984,documentary footage,47423,0.0,
16985,documentary format,131470,1.0,
16986,Documentary like,16,1.0,
16987,Documentary of our time,2959,1.0,
16988,documentary series,100044,3.0,
16989,Documentary Style,84501,5.0,Documentary style;documentary style;
16990,Documentários,305937,2.0,
16991,docuseries,185927,1.0,
16992,docventures,1280268,4.0,
16993,dodge charger,7076,1.0,
16994,dodgeball,136769,-1.0,
16995,Dodie Smith,6545,1.0,
16996,Dodo Abashidze,116582,0.0,
16997,dodo bird,3399,1.0,
16998,does god exist,1584,0.0,
16999,does he even care?,64993,0.0,
17000,does not age well,8092,0.0,
17001,Does not improve on Blade,5254,-4.0,
17002,does not make sense,5378,0.0,
17003,doesn't add anything new to the genre,190957,-4.0,
17004,Doesn't age well.,370,1.0,
17005,Doesn't answer questions,184253,2.0,
17006,doesn't change the fact that Che slaughtered a plethora of Cubans,8873,-1.0,
17007,doesn't cross the line with their relationship,293,-2.0,
17008,Doesn't Exist,143351,1.0,
17009,doesn't follow series,45499,0.0,
17010,doesn't get any than Val and earl,6659,1.0,
17011,doesn't have any of the right 'feel',5378,-1.0,
17012,doesn't kid itself,110185,-2.0,
17013,doesn't like people,61729,-6.0,
17014,doesn't live up to its full potential,291491,-1.0,
17015,Doesn't make sense,96510,1.0,doesn't make sense;
17016,doesn't make the plot believable,41716,-1.0,
17017,doesn't really know if it's a teen or a crime movie,6288,-1.0,
17018,doesn't resist to some cliches,84152,-1.0,
17019,doesn't show the fights,104969,0.0,
17020,doesn't stand test of time,4031,-10.0,
17021,Doesn't take itself seriously,161201,5.0,
17022,Doesn't Translate Well - Still Pretty Good,4176,-1.0,
17023,doesn't use stereotypical gay characters!,4722,1.0,
17024,dog,30759935,390.0,Dog;
17025,dog actor,136287,2.0,
17026,dog allergy,90476,1.0,
17027,dog as gift,86833,1.0,
17028,dog attack,719692,5.0,
17029,dog breeder,55451,0.0,
17030,dog cat friendship,230799,2.0,
17031,dog death,56174,1.0,
17032,Dog dies,98315,4.0,dog dies;
17033,dog dirt,65901,2.0,
17034,Dog fighting,156972,1.0,dog fighting;
17035,dog gets killed,56165,2.0,
17036,dog killing,1586752,18.0,Dog killing;
17037,dog missing,94469,1.0,
17038,dog movie,241,1.0,
17039,dog pound,340146,4.0,
17040,dog race,71579,1.0,
17041,dog shelter,93326,1.0,
17042,dog show,189099,1.0,
17043,dog sled,84169,2.0,
17044,dog tag,7782,1.0,
17045,dog tags,70984,1.0,
17046,dog toy,96451,1.0,
17047,dog trainer,239083,3.0,
17048,dog walker,69604,0.0,
17049,dog-sledding race,13,1.0,
17050,dogcatcher,198651,2.0,
17051,dogen,92083,1.0,
17052,dogfight,511369,10.0,
17053,dogfights,78810,3.0,
17054,doggedness,356,0.0,
17055,Dogging,53996,0.0,
17056,doggystyle,5283,1.0,
17057,dogma,110099,2.0,
17058,dogma 95,11290,-2.0,
17059,dogma95,2360,2.0,
17060,Dogme 95,55565,2.0,dogme 95;
17061,dogme95,136987,-1.0,
17062,Dogs,200386,2.0,dogs;
17063,Dogs dying,2288,6.0,
17064,Dogshit,31221,-5.0,
17065,dogsitter,37654,2.0,
17066,dogsled,5370,1.0,
17067,doing the right thing,166363,2.0,
17068,dojo,363386,4.0,
17069,Dokken,1970,1.0,
17070,Dolby Digital EX,4856,-2.0,
17071,dole,73822,1.0,
17072,dolentissima,8810,1.0,DOLENTISSIMA;
17073,doll,2331571,39.0,Doll;
17074,doll clown,133047,1.0,
17075,doll factory,93320,2.0,
17076,doll sex,40915,0.0,
17077,dollar,125461,4.0,
17078,dollar saver,193430,-9.0,Dollar Saver;
17079,Dollars Trilogy,7833,-1.0,
17080,dollhouse,67390,2.0,
17081,dollmaker,138395,2.0,
17082,dolls,1442693,20.0,Dolls;
17083,Dolly Parten,4291,-2.0,
17084,Dolly Parton,106431,0.0,
17085,Dolores Hitchens,6023,-1.0,
17086,Dolores Umbridge,93008,1.0,
17087,Dolph Lundgren,769393,10.0,dolph lundgren;
17088,dolphin,1228030,18.0,
17089,dolphins,252750,14.0,
17090,dolujace,55805,0.0,
17091,Dom DeLuise,9964,0.0,
17092,Dom Rotheroe,117907,1.0,
17093,domain,973,1.0,
17094,dome,54272,1.0,
17095,Dome Karukoski,442786,0.0,
17096,domed city,181941,2.0,
17097,domee shi,189873,1.0,
17098,Domenico D'Ippolito,93723,1.0,
17099,domestic,3753,1.0,
17100,domestic abuse,2066831,24.0,
17101,domestic crime,164258,1.0,
17102,domestic horror,183869,4.0,
17103,domestic life,483119,6.0,
17104,domestic melodrama,2967,1.0,
17105,domestic terrorism,419668,3.0,
17106,domestic triangle,158216,1.0,
17107,Domestic Violence,9573,3.0,domestic violence;
17108,domestice abuse,93570,1.0,
17109,domesticity,174269,1.0,
17110,Domhnall Gleeson,666267,9.0,domhnall gleeson;
17111,dominance,107673,0.0,
17112,dominance submissiveness,263081,2.0,
17113,dominant and subordinate,59397,0.0,
17114,dominant woman,341091,2.0,
17115,Domination,8878,1.0,domination;
17116,domination doesn't always require more intelligence just better guns,1391,-3.0,
17117,dominatrix,2766167,22.0,
17118,domineering,5269,1.0,
17119,domineering father,134234,1.0,
17120,domineering husband,169988,1.0,
17121,domineering mother,802220,10.0,
17122,domineering wife,84158,1.0,
17123,domineering woman,8920,0.0,
17124,Dominic Brigstocke,234866,-1.0,
17125,Dominic Cooper,404438,-3.0,
17126,Dominic Monaghan,403246,2.0,
17127,Dominic Murphy,86539,0.0,
17128,Dominic Polcino,127390,0.0,
17129,Dominic Purcell,69654,-2.0,
17130,Dominic Sena,79634,0.0,
17131,Dominic Toretto,102716,1.0,
17132,dominic west,64231,0.0,Dominic West;
17133,dominican,64873,2.0,
17134,dominican republic,145525,4.0,Dominican Republic;
17135,Dominik Garcia-Lorido,71466,-2.0,
17136,Dominik Graf,82772,1.0,
17137,Dominik Moll,4077,0.0,
17138,Dominique Abel,94412,1.0,
17139,Dominique Horwitz,49265,0.0,
17140,Dominique McElligott,68237,1.0,
17141,Dominique Othenin-Girard,1986,0.0,
17142,Dominique Pinon,302153,2.0,
17143,dominique swain looks silly-like a twenty year old pretending to be twelve,2025,-6.0,
17144,dominoes,7156,1.0,
17145,Domnhall Gleeson,96737,1.0,
17146,don,669550,4.0,
17147,Don Ameche,36508,-4.0,
17148,Don Argott,184786,0.0,
17149,Don Ashley,3784,0.0,
17150,Don Bluth,161883,5.0,
17151,Don Brodie,596,1.0,
17152,Don Chaffey,146921,3.0,
17153,Don Cheadle,951930,-34.0,
17154,don coscarelli,2901,1.0,Don Coscarelli;
17155,Don Hahn,80313,0.0,
17156,Don Hall,203884,1.0,
17157,Don Hartman,97797,1.0,
17158,Don Harvey,4577,1.0,
17159,Don Johnson,183536,4.0,
17160,don juan,296764,4.0,
17161,Don Knotts,2321,-4.0,don knotts;
17162,Don Levy,164013,1.0,
17163,Don McBrearty,32478,0.0,
17164,Don McKellar,5841,3.0,
17165,Don Michael Paul,5815,0.0,
17166,Don Mischer,128846,1.0,
17167,don quixote,269373,3.0,Don Quixote;
17168,Don Rickles,82335,-4.0,
17169,Don Roos,89155,1.0,
17170,Don Scardino,101283,0.0,
17171,Don Siegel,449656,3.0,
17172,Don Stroud,7958,1.0,
17173,Don Wycherley,156387,1.0,
17174,"don't ask, don't tell",99613,1.0,
17175,don't call me shirley,2791,-5.0,
17176,don't care about characters,53161,-1.0,
17177,don't eat while watching,37430,-1.0,
17178,Don't forget to see,49530,-16.0,don't forget to see;
17179,Don't get dead,377,3.0,
17180,don't judge this book by the cover,173941,1.0,
17181,don't know what to expect,68157,-1.0,
17182,don't like toby though,6565,-9.0,
17183,Don't need to see again,111921,-3.0,
17184,don't really remember,3835,-4.0,
17185,don't remember,161505,-155.0,
17186,don't remember exactly,7102,-4.0,
17187,don't remember much about it,678,-11.0,
17188,don't take it seriously folks!,780,-5.0,
17189,don't touch it it's evil,2968,-1.0,
17190,"don't trust those who say ""this flick isn't real""",2571,-1.0,
17191,don't want to see,64924,-92.0,
17192,don't want to see it,260,2.0,
17193,Don't waste your time,50802,-4.0,
17194,Don't waste your time.,260,1.0,
17195,don't watch,59626,-6.0,
17196,don't watch extended version,78218,-1.0,
17197,don't watch it again,36397,-3.0,
17198,don't watch it if you know the ending,2762,-15.0,
17199,don't watch this sleepy from your bed,924,-2.0,
17200,don't worry (like I did): it's funny,8874,-5.0,
17201,don't you love it when it's at least done pretty well?,3999,-7.0,
17202,don't you love it when it's the right length?,3147,-5.0,
17203,Donal Logue,3852,1.0,
17204,Donald Cammell,26231,1.0,
17205,Donald Crisp,77825,0.0,
17206,donald duck,271150,2.0,Donald Duck;
17207,Donald Faison,3955,1.0,
17208,Donald Glover,506422,6.0,
17209,Donald MacKenzie,86471,1.0,
17210,Donald O'Brien,87636,-1.0,
17211,Donald Petrie,1487,0.0,
17212,Donald Pleasence,154601,7.0,
17213,Donald Sumpter,167810,1.0,
17214,donald sutherland,1754,0.0,Donald Sutherland;
17215,Donald Trump,165969,4.0,
17216,Donald Volkman,6610,1.0,
17217,Donald Westlake,113644,1.0,
17218,Donatello Awards,84228,0.0,
17219,donation,133363,4.0,
17220,Done before,160954,1.0,
17221,done well enough,4621,-4.0,
17222,Donetsk,182871,1.0,
17223,Donetsk Airport,182871,1.0,
17224,dong shot,58998,-1.0,
17225,Dong-Hoon Choi,103439,0.0,
17226,Dong-hyuk Hwang,120301,1.0,
17227,donkey,562974,10.0,
17228,donkey kong,54881,9.0,
17229,Donna Corcoran,5394,1.0,
17230,Donna Davies,109368,0.0,
17231,Donna Deitch,7615,0.0,
17232,Donna Mitchell,32258,1.0,
17233,Donna Murphy,60000,-2.0,
17234,Donnacha O'Briain,6935,0.0,
17235,Donnie Darko,68519,3.0,
17236,Donnie Wahlberg,7082,1.0,
17237,Donnie Whalberg,39446,1.0,
17238,donnie yen,166528,8.0,Donnie Yen;
17239,donor,94919,1.0,
17240,donor baby,69712,1.0,
17241,donovan,26163,1.0,
17242,dont know,44125,-67.0,
17243,dont spend your time watching it,88129,-10.0,
17244,dont watch,79944,-1.0,
17245,donut,263990,5.0,
17246,donut shop,210508,2.0,
17247,donuts,231161,2.0,
17248,doo wop,2190,1.0,
17249,doom,444570,3.0,Doom;
17250,Doom Metal,211918,1.0,doom metal;
17251,doomed love,270693,2.0,
17252,doomed love affair,25945,1.0,
17253,doomed man,21142,8.0,
17254,doomsday,539956,13.0,Doomsday;
17255,doomsday clock,60684,1.0,
17256,doomsday device,453655,8.0,
17257,doomsday scenario,88347,1.0,
17258,Doona Bae,149461,8.0,
17259,door,324589,3.0,
17260,door to door,178565,1.0,
17261,door to door salesman,466368,3.0,
17262,door to the different world,60515,21.0,
17263,doorman,424273,4.0,
17264,doors as portals,96774,2.0,
17265,doorway,151735,1.0,
17266,dopamine,123310,1.0,
17267,dope,261069,2.0,
17268,dope selling,6223,1.0,
17269,"dope""",31150,1.0,
17270,dopey Han Solo,1210,1.0,
17271,doping,1119783,13.0,
17272,doppelganger,771348,34.0,Doppelganger;
17273,doppelgangers,12752,4.0,
17274,doppelgÃ¤nger,81591,0.0,
17275,doppelgänger,1527706,31.0,
17276,doppleganger,326565,-6.0,
17277,dor,27456,-3.0,
17278,Dori Berinstein,98766,0.0,
17279,dorian grey,6541,1.0,
17280,Dorian Walker,35636,0.0,
17281,Doris Day,126453,1.0,
17282,Doris Dörrie,75189,2.0,
17283,Doris Roberts,37714,0.0,
17284,dork,260,1.0,
17285,dork people,55280,-3.0,
17286,dorks,2144,0.0,
17287,dorky,170,1.0,
17288,dorm,72670,1.0,
17289,dorm life,93723,1.0,
17290,dorm room,112347,4.0,
17291,Dormael,142456,1.0,
17292,dormitory,679150,10.0,
17293,dorms,93723,1.0,
17294,Dorothy,919,-4.0,dorothy;
17295,Dorothy Arzner,84158,1.0,
17296,Dorothy Atkinson,115824,1.0,
17297,Dorothy Comingore,923,1.0,
17298,Dorothy Davis,32728,1.0,
17299,Dorothy Gish,6499,1.0,
17300,Dorothy McGuire,26930,1.0,
17301,Dorothy Tutin,5470,-1.0,
17302,Dorris Bowdon,3095,1.0,
17303,Dortha Duckworth,6610,1.0,
17304,dosa,186655,1.0,
17305,dostoevsky,65146,3.0,
17306,Dostoyevsky,501322,4.0,
17307,dosumentary,109108,1.0,
17308,dotcom,144074,1.0,
17309,dou,33794,1.0,
17310,doua moua,64614,-2.0,
17311,double,633002,6.0,
17312,double act,323990,6.0,
17313,double agent,2176042,24.0,Double Agent;Double agent;
17314,double agents,345825,28.0,
17315,double barreled shotgun,149536,4.0,
17316,Double Cross,244991,2.0,double cross;
17317,double crossed,910910,10.0,
17318,double entendre,100257,1.0,
17319,double exposure effects,44421,1.0,
17320,double feature,187105,-3.0,
17321,Double Floor,2571,-1.0,
17322,double frame rate,106489,11.0,
17323,double identity,304107,2.0,
17324,double jeopardy,60103,1.0,
17325,double killing,101485,1.0,
17326,double life,3204325,87.0,DOUBLE LIFE;
17327,double meanings,72947,0.0,
17328,double moral standard,69394,1.0,
17329,double murder,390503,5.0,
17330,double role,139205,1.0,
17331,Double standards,8507,1.0,
17332,double take,4002,1.0,
17333,double twist,6808,3.0,
17334,double vision,177665,1.0,
17335,double wedding,30193,2.0,
17336,double-cross,100108,0.0,
17337,double-dealing,103439,1.0,
17338,double-decker bus,79832,1.0,
17339,Doublecross,120783,2.0,
17340,doubt,542558,7.0,
17341,doubted faith,84395,1.0,
17342,doubtful survival,132180,1.0,
17343,douchbag instruktÃ¸ren er lidt en kliche i starten hvor han stopper midt i samtalen og siger tilsin diktafon note to self idea for tv series...,2973,1.0,
17344,douchebag dude,115680,0.0,
17345,douchebags,31,1.0,
17346,Doug Atchison,44709,2.0,
17347,Doug Benson,59143,1.0,
17348,Doug Block,58610,1.0,
17349,Doug Bradley,3917,1.0,
17350,Doug Ellin,134783,1.0,
17351,doug jones,57640,3.0,Doug Jones;
17352,Doug Liman,412888,4.0,
17353,Doug Pray,262621,4.0,
17354,Doug Sweetland,95311,0.0,
17355,doughboy,123292,1.0,
17356,douglas,1892,-3.0,
17357,douglas adams,59448,21.0,
17358,Douglas Barcellos,59336,-2.0,
17359,douglas booth,105597,0.0,
17360,Douglas Fairbanks Sr,74556,0.0,
17361,Douglas Hickox,141199,0.0,
17362,Douglas Jones,68237,-1.0,
17363,Douglas Keeve,206,0.0,
17364,Douglas MacArthur,180430,2.0,
17365,Douglas Mackinnon,301144,2.0,
17366,Douglas McCarthy,27253,0.0,
17367,Douglas McGrath,144818,0.0,
17368,Douglas Rumsfeld,77829,0.0,
17369,Douglas Sirk,165049,4.0,
17370,Douglas Tirola,127144,0.0,
17371,Douglas Trumbull,5410,1.0,
17372,Douglas Wilson,105187,0.0,
17373,Douglass Dumbrille,25827,-1.0,
17374,Dougray Scott,5748,-3.0,
17375,doune,1136,0.0,
17376,douro,187539,1.0,
17377,dove,12815,3.0,
17378,Dover Koshashvili,6202,0.0,
17379,doves,4989,1.0,
17380,dowager,255634,5.0,
17381,Down  syndrome,204587,2.0,
17382,down and out,10068,1.0,
17383,down feather,2337,1.0,
17384,down on his luck,175998,1.0,
17385,DOWN ON THEIR LUCK,87031,-4.0,
17386,down syndrom,64845,2.0,
17387,down syndrome,1062243,11.0,
17388,Down to the Countryside Movement,2621,1.0,
17389,Down's Syndrome,88578,0.0,Down's syndrome;
17390,down-to-earth,27402,-2.0,
17391,downbeat,1023962,6.0,
17392,Downer Ending,178447,2.0,downer ending;
17393,downfall,512779,7.0,
17394,download,338118,-2.0,
17395,Downplays radiation,109635,1.0,
17396,downsizing,164952,3.0,
17397,Downton Abbey,170637,1.0,
17398,downtown,128047,1.0,
17399,downtrodden,2010,1.0,
17400,downward spiral,2391,1.0,
17401,downworlder,104312,1.0,
17402,dowry,115023,2.0,
17403,dowsing rod,173085,1.0,
17404,doyouspeakit,296,1.0,
17405,DPD,33621,0.0,
17406,dprk,27397,-2.0,
17407,DR Congo,97680,0.0,
17408,Dr House with more make-up,1367,-3.0,
17409,dr teeth,3396,1.0,
17410,dr watson,80148,1.0,
17411,Dr Who,167746,1.0,
17412,dr. dre,140715,17.0,Dr. Dre;
17413,Dr. Facilier,72737,0.0,
17414,Dr. Frankenstein,41104,1.0,
17415,dr. fu manchu,192642,3.0,
17416,dr. gillespie,272777,2.0,
17417,Dr. Horrible,66934,4.0,
17418,dr. jekyll,135392,1.0,
17419,Dr. John,5385,1.0,
17420,dr. kildare,1317011,9.0,
17421,dr. mabuse,166111,2.0,
17422,dr. phibes,30460,2.0,
17423,dr. seuss,722337,-8.0,Dr. Seuss;
17424,Dr. Strange,368750,17.0,
17425,dr_dre,140715,0.0,
17426,Dra,2028,1.0,
17427,drab,725673,-10.0,
17428,drachen,3000,-1.0,
17429,Draco,76175,0.0,
17430,Dracula,283983,15.0,dracula;
17431,draft,210761,3.0,
17432,draft day,148642,1.0,
17433,draft dodger,5426,1.0,
17434,drag,1337441,33.0,Drag;
17435,drag artist,167352,1.0,
17436,drag kings,6693,2.0,
17437,drag net,4679,1.0,
17438,Drag Queen,493061,7.0,drag queen;
17439,drag queen movie,55966,0.0,
17440,drag queens,268206,16.0,
17441,drag race,301800,3.0,
17442,drag racer,352751,3.0,
17443,drag racing,830305,8.0,
17444,drag show,212527,2.0,
17445,drag strip,157445,1.0,
17446,dragged,174481,-3.0,
17447,dragged and boring,172627,-2.0,
17448,dragged in woods,163573,0.0,
17449,dragging,116823,3.0,
17450,dragging someone,53550,1.0,
17451,draggy,1084,0.0,
17452,draghi,146662,1.0,
17453,Dragon,162798,3.0,dragon;
17454,dragon ball,2292559,20.0,Dragon Ball;
17455,dragon ball z,80083,0.0,Dragon Ball Z;
17456,dragonfly,241736,3.0,
17457,dragonheart,247141,3.0,
17458,Dragons,653,10.0,dragons;
17459,dragonslayer,5463,1.0,
17460,DragonTattoo,306746,0.0,
17461,Drags,139385,2.0,drags;
17462,Drags on,157430,1.0,drags on;
17463,Drags On Endlessly,52375,-1.0,
17464,dragster,172163,1.0,
17465,drainage project,1365,1.0,
17466,Drake & Josh,136373,1.0,
17467,Drake Doremus,91079,0.0,
17468,Dram,114795,1.0,
17469,drama,88192240,1510.0,DRAMA;Drama;
17470,drama and action flick,46156,-1.0,
17471,drama and commedy,213976,-3.0,
17472,drama and fun,187605,1.0,
17473,drama class,101258,1.0,
17474,drama comedy,72694,0.0,
17475,drama for drama's sake,81700,0.0,
17476,drama or an action flick,46156,-1.0,
17477,drama teacher,180267,2.0,
17478,"drama, tragedy",1721,1.0,
17479,drama/comedy,2678,0.0,
17480,Drama2,1173,-1.0,
